cldae taxa	clade sizde	label	runtime	nodal dist
1231	1	1231	13.489988327026367	0
126	1	126	13.503790378570557	0
4103,3005,6310	3	I443	13.484849691390991	0
5175,4085	2	I362	13.471575498580933	1
4264	1	4264	13.510389804840088	0
3255	1	3255	13.536275148391724	0
4045,1704	2	I274	13.443510293960571	0
5897,2349,8005,8445,5653,4301	6	I447	13.379102230072021	2
685	1	685	13.520413398742676	0
6362,7368,3004	3	I395	13.427888631820679	0
112,6975,8621,7076,5832,7472,6559,5287,5765,2639,776	11	I488	13.293751955032349	0
9917	1	9917	13.518965244293213	0
112,6975,8621,7076,5832,7472,6559,5287,5765,2639,776,5517,1556,4647,1147,6497,4625,1923,4136,4172,6830,6522,57,3037,6262,7365,6031,2056,1943,5459,8774,2738,6567,6060,2031,1576,712,8582,6594,5711,7868,5744,1677,2503,394,5892,5930,4259,585,5897,2349,8005,8445,5653,4301,7939,7784,4103,3005,6310,4554,7559,4640,765,4725,7608,7202,1256,5443,6526,874,2673,4497,5220,7641,6791,4515,1864,8777,3987,6250,3534,3407,7626,5231,5796,7219,4887,369,1862,6263,4284,1542,6221,7717,2501,1183,963,1924,1405,6143,6237,4747,5007,6481,3255,1231,6362,7368,3004,6787,6581,4730,7196,3195,4072,8803,510,2737,2692,3505,7538,1313,8722,374,3817,7859,2205,5455,5150,6374,5076,117,2372,7592,425,7401,5175,4085,1714,5814,8018,4635,7454,3951,6712,7146,6776,2448,3029,2335,294,4487,8712,624,3660,6215,7127,7425,974,8423,4653,8676,1252,7460,536,4785,3982,7576,6464,8601,3093,456,7862,3128,7443,5576,2370,2274,762,2523,7024,1525,5089,252,8386,1857,8495,7116,6911,245,5197,4387,1818,3763,8059,2396,3113,5215,3498,6321,6546,7722,1929,8213,3281,8737,1798,2476,6529,584,7263,4956,3965,1328,2548,7440,2061,3940,3036,8390,4547,3619,126,3124,5079,6612,7677,4045,1704,2454,7950,2374,6668,5106,4525,3349,4220,2587,7154,3253,2571,474,8078,862,8611,1358,8298,5786,5173,5137,2075,7412,284,4238,4981,8321,7173,6395,2157,5713,3448,4222,2496,5868,8267,1908,6677,7494,4966,2556,4066,2243,7882,3416,2981,4513,6102,2118,517,129,3334,3630,675,7366,8785,7586,7015,1052,4512,8113,7346,577,6346,8024,696,1204,1863,3725,1950,4032,4738,5105,646,6071,7937,2725,5441,3684,831,1472,4941,1332,6801,3734,3571,2020,4786,5944,6421,7060,1865,3552,4947,2100,2272,4077,7124,4401,5568,748,4848,5462,8625,5113,8587,4539,7270,3421,3270,53,7336,8262,2328,594,6229,7035,7079,5534,1333,5383,4176,5829,739,4736,8319,7521,685,3635,5751,1243,4637,2775,2234,5081,8223,4842,5080,6836,6317,8766,7313,4682,7320,3772,6270,1787,4621,7873,2528,2488,7554,1429,5445,7687,1120,3948,1965,8174,4840,8532,6859,6748,243,421,5373,2276,8356,2852	399	I100	4.581029891967773	1
4887	1	4887	13.503753662109375	0
8495	1	8495	13.506696224212646	0
6567	1	6567	13.492957592010498	0
5796,7219,4887,369,1862,6263,4284,1542	8	I410	13.344147443771362	1
6830	1	6830	13.489441156387329	0
7127,7425,974,8423,4653,8676	6	I339	13.344900131225586	0
1798,2476	2	I296	13.457416296005249	0
3571,2020,4786,5944,6421,7060,1865,3552,4947,2100,2272,4077,7124,4401,5568,748,4848,5462,8625,5113,8587,4539,7270,3421,3270,53,7336,8262,2328,594,6229,7035,7079,5534,1333,5383,4176,5829	38	I148	12.548158884048462	0
5173	1	5173	13.497477054595947	0
7538,1313,8722,374,3817,7859,2205,5455	8	I373	13.387975215911865	0
394	1	394	13.507359981536865	0
6668	1	6668	13.472975254058838	0
4785	1	4785	13.490715026855469	0
6215	1	6215	13.493539094924927	0
369,1862	2	I414	13.473505735397339	0
1429	1	1429	13.503722429275513	0
3505	1	3505	13.478761911392212	0
1943,5459	2	I472	13.457080364227295	0
9598	1	9598	13.523687601089478	0
4176	1	4176	13.4784677028656	0
5897,2349,8005,8445,5653,4301,7939,7784,4103,3005,6310,4554,7559,4640,765,4725,7608,7202,1256	19	I434	13.039979219436646	0
252,8386,1857	3	I318	13.458051204681396	0
5609,7016	2	I96	13.47667932510376	0
456,7862	2	I331	13.47322702407837	0
5443	1	5443	13.45204782485962	0
9339,9361,8966	3	I11	13.443291187286377	0
5517,1556,4647	3	I486	13.441451072692871	0
8005	1	8005	13.490197658538818	0
7920	1	7920	13.518953084945679	0
2075,7412,284,4238,4981,8321,7173,6395,2157,5713	10	I239	13.282119512557983	0
1950,4032,4738,5105	4	I199	13.421953439712524	0
5076	1	5076	13.491008520126343	0
7368	1	7368	13.499606370925903	0
294,4487,8712	3	I349	13.437672853469849	0
9293,9793,9864,8854	4	I24	13.450095415115356	0
4085	1	4085	13.472466707229614	0
5892,5930	2	I458	13.476145267486572	0
1798,2476,6529,584,7263,4956,3965,1328	8	I290	13.329949617385864	0
4640	1	4640	13.483100891113281	0
4220,2587,7154,3253,2571,474,8078,862,8611,1358,8298	11	I255	13.285887002944946	0
1252,7460,536,4785	4	I336	13.420994520187378	0
6102,2118	2	I224	13.489346981048584	0
9964	1	9964	13.482813596725464	0
5623	1	5623	13.514001846313477	0
2075,7412,284,4238,4981,8321,7173,6395,2157,5713,3448,4222,2496,5868,8267,1908,6677,7494,4966	19	I230	13.064568758010864	0
1332,6801	2	I191	13.464192867279053	3
9553	1	9553	13.48323369026184	0
9344	1	9344	13.484484910964966	0
4842,5080,6836	3	I133	13.430734157562256	0
3253,2571	2	I262	13.47952127456665	0
1332	1	1332	13.510673522949219	0
8321,7173	2	I244	13.489032983779907	0
4264,8426,3231	3	I87	13.444451093673706	0
8621	1	8621	13.475817680358887	0
7015	1	7015	13.511931657791138	0
1247,332	2	I92	13.472840547561646	0
4539	1	4539	13.502180576324463	0
7127,7425,974,8423,4653,8676,1252,7460,536,4785,3982,7576,6464,8601,3093,456,7862,3128,7443,5576,2370,2274,762,2523,7024,1525,5089,252,8386,1857,8495,7116,6911,245,5197,4387,1818,3763,8059,2396,3113,5215,3498,6321,6546,7722,1929,8213,3281,8737,1798,2476,6529,584,7263,4956,3965,1328,2548,7440,2061,3940,3036,8390,4547	65	I280	12.065736293792725	0
1204	1	1204	13.48846435546875	0
129,3334	2	I221	13.487581253051758	0
7024,1525	2	I321	13.486576557159424	0
4284	1	4284	13.518358707427979	0
3571,2020,4786,5944,6421,7060,1865,3552,4947,2100,2272,4077,7124,4401,5568,748,4848,5462,8625,5113,8587,4539,7270,3421,3270,53,7336,8262,2328,594,6229,7035,7079,5534,1333,5383,4176,5829,739,4736,8319,7521,685,3635,5751,1243,4637	47	I139	12.369086503982544	0
6250	1	6250	13.491476058959961	0
9856	1	9856	13.489948272705078	0
7196	1	7196	13.471351861953735	0
4220	1	4220	13.48422384262085	0
6529	1	6529	13.473987817764282	0
7124	1	7124	13.497747659683228	0
4048,1488	2	I67	13.477609872817993	3
7365	1	7365	13.507802724838257	0
1857	1	1857	13.49962592124939	0
5080	1	5080	13.50086498260498	0
7554	1	7554	13.50067400932312	0
5568,748,4848,5462,8625,5113,8587,4539,7270,3421,3270,53,7336,8262,2328,594,6229,7035,7079,5534,1333,5383,4176,5829	24	I149	12.922729253768921	0
2349	1	2349	13.499714374542236	0
129,3334,3630,675,7366,8785,7586	7	I216	13.373290061950684	0
1052	1	1052	13.489473342895508	0
8319	1	8319	13.496103286743164	0
3498	1	3498	13.499215602874756	0
9458	1	9458	13.485378503799438	0
5081	1	5081	13.501180648803711	0
7440,2061	2	I287	13.494943857192993	0
624	1	624	13.47272276878357	0
9227	1	9227	13.5253267288208	0
4962,2480,5623	3	I75	13.467151403427124	0
7905	1	7905	13.494103193283081	0
9283	1	9283	13.487057209014893	0
1865	1	1865	13.504766464233398	0
6221	1	6221	13.48015308380127	0
536	1	536	13.488877058029175	0
8390	1	8390	13.490339040756226	0
8319,7521	2	I146	13.472564220428467	0
6712	1	6712	13.510944366455078	0
2725	1	2725	13.491938591003418	0
1556	1	1556	13.519766092300415	0
3416,2981,4513,6102,2118,517,129,3334,3630,675,7366,8785,7586,7015,1052,4512,8113,7346,577,6346,8024,696,1204,1863,3725	25	I203	12.973004817962646	0
112,6975,8621,7076,5832,7472,6559,5287,5765,2639,776,5517,1556,4647,1147,6497,4625,1923	18	I481	13.156541109085083	0
6581,4730,7196,3195,4072	5	I389	13.382495641708374	0
2276	1	2276	13.45934772491455	0
9293,9793	2	I26	13.499232530593872	0
8213	1	8213	13.510497331619263	0
6791	1	6791	13.495229005813599	0
7146,6776	2	I353	13.46660566329956	0
1243	1	1243	13.464956521987915	0
5441,3684,831,1472,4941,1332,6801,3734	8	I188	13.298870325088501	0
5007	1	5007	13.502721071243286	0
5944,6421,7060,1865	4	I180	13.398433685302734	0
4136,4172,6830,6522,57,3037,6262,7365,6031,2056,1943,5459,8774,2738,6567,6060,2031,1576,712,8582,6594,5711,7868,5744,1677,2503,394,5892,5930,4259,585,5897,2349,8005,8445,5653,4301,7939,7784,4103,3005,6310,4554,7559,4640,765,4725,7608,7202,1256,5443,6526,874,2673,4497,5220,7641,6791,4515,1864,8777,3987,6250,3534,3407,7626,5231,5796,7219,4887,369,1862,6263,4284,1542,6221,7717,2501,1183,963,1924,1405,6143,6237,4747,5007,6481,3255,1231,6362,7368,3004,6787,6581,4730,7196,3195,4072,8803,510,2737,2692,3505,7538,1313,8722,374,3817,7859,2205,5455,5150,6374,5076,117,2372,7592,425,7401,5175,4085,1714,5814,8018,4635,7454,3951,6712,7146,6776,2448,3029,2335,294,4487,8712,624,3660,6215,7127,7425,974,8423,4653,8676,1252,7460,536,4785,3982,7576,6464,8601,3093,456,7862,3128,7443,5576,2370,2274,762,2523,7024,1525,5089,252,8386,1857,8495,7116,6911,245,5197,4387,1818,3763,8059,2396,3113,5215,3498,6321,6546,7722,1929,8213,3281,8737,1798,2476,6529,584,7263,4956,3965,1328,2548,7440,2061,3940,3036,8390,4547,3619,126,3124,5079,6612,7677,4045,1704,2454,7950,2374,6668,5106,4525,3349,4220,2587,7154,3253,2571,474,8078,862,8611,1358,8298,5786,5173,5137	233	I249	8.132676601409912	0
4947,2100	2	I177	13.468223094940186	0
5220,7641,6791,4515,1864,8777,3987,6250,3534,3407	10	I420	13.310261726379395	0
9917,9734,9116	3	I32	13.452482461929321	0
5832,7472	2	I495	13.4721839427948	0
7368,3004	2	I396	13.502449035644531	0
4238,4981,8321,7173,6395	5	I242	13.39135217666626	0
3255,1231	2	I397	13.463569164276123	0
3571,2020,4786	3	I183	13.46742296218872	0
4387	1	4387	13.489248991012573	0
7336	1	7336	13.491519689559937	0
3948,1965,8174	3	I116	13.456416606903076	0
7559,4640	2	I441	13.444735765457153	0
8445	1	8445	13.50416111946106	0
4512	1	4512	13.495169401168823	0
474	1	474	13.475655794143677	0
5897,2349,8005,8445,5653,4301,7939,7784	8	I445	13.366186380386353	0
1714,5814,8018	3	I360	13.454051733016968	3
5786,5173,5137	3	I252	13.46539855003357	0
5231	1	5231	13.523191213607788	0
963,1924,1405,6143	4	I403	13.460402250289917	0
6787	1	6787	13.494900941848755	0
4238,4981,8321,7173	4	I243	13.410448551177979	0
3407	1	3407	13.525217771530151	0
2548	1	2548	13.475929260253906	0
7079	1	7079	13.496484279632568	0
1704	1	1704	13.507100105285645	0
765,4725,7608,7202	4	I437	13.412406921386719	0
7939	1	7939	13.487996578216553	0
2100	1	2100	13.53683876991272	0
5624,6165,674,3914,2834,5609,7016	7	I94	13.36658525466919	0
7538,1313,8722	3	I378	13.448924541473389	0
2692	1	2692	13.511928796768188	0
5796	1	5796	13.468093395233154	0
4048,1488,5889,4385,759,5874	6	I63	13.387667655944824	0
7196,3195	2	I391	13.49119758605957	0
4605,3320	2	I78	13.453954458236694	0
6270,1787,4621,7873,2528,2488,7554,1429,5445,7687,1120,3948,1965,8174,4840,8532,6859	17	I111	13.120711326599121	0
1950,4032,4738	3	I200	13.488926887512207	0
474,8078	2	I261	13.47477388381958	0
9938,8843,9434,9761,9572,9979,9122,9391,9940,9738,8930	11	I41	13.269627094268799	0
8174	1	8174	13.525105237960815	0
3571,2020,4786,5944,6421,7060,1865,3552,4947,2100,2272,4077,7124,4401	14	I172	13.13875937461853	0
9999	1	9999	13.514332294464111	0
3940	1	3940	13.515963315963745	0
9717	1	9717	13.485983848571777	0
5524	1	5524	13.493027448654175	0
3630,675,7366	3	I219	13.495014905929565	0
7920,7905,3918	3	I73	13.451478242874146	0
4525,3349	2	I267	13.501396656036377	0
2639	1	2639	13.50687837600708	0
5534	1	5534	13.506386756896973	0
9979	1	9979	13.48677110671997	0
1120	1	1120	13.515555381774902	0
2692,3505,7538,1313,8722,374,3817,7859,2205,5455	10	I372	13.322270631790161	0
3113,5215,3498,6321,6546,7722,1929,8213,3281,8737	10	I297	13.285753726959229	0
8228,330	2	I86	13.491126298904419	0
8267	1	8267	13.499754905700684	0
7538,1313,8722,374	4	I377	13.463096380233765	0
3965,1328	2	I291	13.47681212425232	0
646,6071,7937,2725,5441,3684,831,1472,4941,1332,6801,3734	12	I187	13.238710880279541	0
2775,2234	2	I137	13.465353727340698	0
9864	1	9864	13.518248558044434	0
9339,9361,8966,9227,8919,9999	6	I8	13.382586479187012	0
8803,510,2737	3	I385	13.480392932891846	0
3630	1	3630	13.523146867752075	0
5944,6421	2	I182	13.475383043289185	0
9761	1	9761	13.520555019378662	0
4848,5462,8625,5113	4	I168	13.457985877990723	0
4947	1	4947	13.524198532104492	0
3054	1	3054	13.49849820137024	0
8356,2852	2	I105	13.480592012405396	0
8321	1	8321	13.539784908294678	0
9938	1	9938	13.490483045578003	0
112	1	112	13.520740985870361	0
8930	1	8930	13.473185777664185	0
2075,7412	2	I247	13.444908380508423	0
1870,6238,5578,6817,4605,3320,4962,2480,5623,7920,7905,3918,836,3054,2302,7945,4048,1488,5889,4385,759,5874,958,2363	24	I59	13.038774490356445	0
6031,2056,1943,5459,8774,2738,6567,6060,2031,1576,712,8582,6594,5711,7868,5744,1677,2503,394,5892,5930,4259,585,5897,2349,8005,8445,5653,4301,7939,7784,4103,3005,6310,4554,7559,4640,765,4725,7608,7202,1256,5443,6526,874,2673,4497,5220,7641,6791,4515,1864,8777,3987,6250,3534,3407,7626,5231,5796,7219,4887,369,1862,6263,4284,1542,6221,7717,2501,1183,963,1924,1405,6143,6237,4747,5007,6481,3255,1231,6362,7368,3004,6787,6581,4730,7196,3195,4072,8803,510,2737	93	I382	11.387876033782959	0
9131	1	9131	13.474169254302979	0
3619,126,3124,5079,6612,7677,4045,1704,2454,7950	10	I271	13.313055753707886	0
2374,6668,5106,4525,3349,4220,2587,7154,3253,2571,474,8078,862,8611,1358,8298,5786,5173,5137	19	I251	13.088299989700317	0
9433,9340,9166,9598,9717	5	I27	13.38269305229187	0
4238,4981	2	I245	13.508208751678467	0
3948,1965	2	I117	13.4681978225708	0
9122	1	9122	13.4699387550354	0
739,4736	2	I147	13.484268426895142	0
7443	1	7443	13.494162797927856	0
4539,7270,3421,3270,53,7336,8262,2328,594,6229,7035,7079,5534	13	I154	13.218700170516968	0
7154	1	7154	13.524584531784058	0
594	1	594	13.504507541656494	0
1870,6238,5578,6817,4605,3320,4962,2480,5623,7920,7905,3918,836,3054	14	I69	13.216522455215454	0
712,8582,6594,5711,7868,5744,1677,2503,394,5892,5930,4259,585	13	I453	13.205281972885132	0
9973,8960,9778,9668,9546,9458,9344,9917,9734,9116,9433,9340,9166,9598,9717,9293,9793,9864,8854,8895,9185	21	I20	13.038742780685425	0
2075	1	2075	13.501065254211426	0
4539,7270,3421,3270,53,7336,8262,2328,594,6229,7035,7079	12	I155	13.265279531478882	0
2374	1	2374	13.482704639434814	0
585	1	585	13.50892162322998	0
5445,7687,1120,3948,1965,8174,4840	7	I114	13.380265951156616	3
5287,5765,2639	3	I490	13.441357612609863	0
2031,1576	2	I467	13.459248542785645	0
7440,2061,3940	3	I286	13.49501895904541	0
5897,2349,8005,8445,5653,4301,7939,7784,4103,3005,6310,4554,7559,4640,765,4725,7608,7202,1256,5443,6526	21	I432	12.99323558807373	0
6859	1	6859	13.474891662597656	0
6321	1	6321	13.52362585067749	0
2737	1	2737	13.490512132644653	0
9956	1	9956	13.496325969696045	0
3392,4471	2	I90	13.498104572296143	0
4136,4172,6830,6522,57,3037,6262,7365,6031,2056,1943,5459,8774,2738,6567,6060,2031,1576,712,8582,6594,5711,7868,5744,1677,2503,394,5892,5930,4259,585,5897,2349,8005,8445,5653,4301,7939,7784,4103,3005,6310,4554,7559,4640,765,4725,7608,7202,1256,5443,6526,874,2673,4497,5220,7641,6791,4515,1864,8777,3987,6250,3534,3407,7626,5231,5796,7219,4887,369,1862,6263,4284,1542,6221,7717,2501,1183,963,1924,1405,6143,6237,4747,5007,6481,3255,1231,6362,7368,3004,6787,6581,4730,7196,3195,4072,8803,510,2737,2692,3505,7538,1313,8722,374,3817,7859,2205,5455,5150,6374,5076	114	I368	10.87039566040039	3
5829	1	5829	13.493154525756836	0
7076	1	7076	13.525250434875488	0
5106	1	5106	13.476213455200195	0
5517	1	5517	13.488460779190063	0
112,6975,8621,7076,5832,7472,6559,5287,5765,2639,776,5517,1556,4647,1147,6497,4625,1923,4136,4172,6830,6522,57,3037,6262,7365,6031,2056,1943,5459,8774,2738,6567,6060,2031,1576,712,8582,6594,5711,7868,5744,1677,2503,394,5892,5930,4259,585,5897,2349,8005,8445,5653,4301,7939,7784,4103,3005,6310,4554,7559,4640,765,4725,7608,7202,1256,5443,6526,874,2673,4497,5220,7641,6791,4515,1864,8777,3987,6250,3534,3407,7626,5231,5796,7219,4887,369,1862,6263,4284,1542,6221,7717,2501,1183,963,1924,1405,6143,6237,4747,5007,6481,3255,1231,6362,7368,3004,6787,6581,4730,7196,3195,4072,8803,510,2737,2692,3505,7538,1313,8722,374,3817,7859,2205,5455,5150,6374,5076,117,2372,7592,425,7401,5175,4085,1714,5814,8018,4635,7454,3951,6712,7146,6776,2448,3029,2335,294,4487,8712,624,3660,6215,7127,7425,974,8423,4653,8676,1252,7460,536,4785,3982,7576,6464,8601,3093,456,7862,3128,7443,5576,2370,2274,762,2523,7024,1525,5089,252,8386,1857,8495,7116,6911,245,5197,4387,1818,3763,8059,2396,3113,5215,3498,6321,6546,7722,1929,8213,3281,8737,1798,2476,6529,584,7263,4956,3965,1328,2548,7440,2061,3940,3036,8390,4547,3619,126,3124,5079,6612,7677,4045,1704,2454,7950,2374,6668,5106,4525,3349,4220,2587,7154,3253,2571,474,8078,862,8611,1358,8298,5786,5173,5137,2075,7412,284,4238,4981,8321,7173,6395,2157,5713,3448,4222,2496,5868,8267,1908,6677,7494,4966,2556,4066,2243,7882,3416,2981,4513,6102,2118,517,129,3334,3630,675,7366,8785,7586,7015,1052,4512,8113,7346,577,6346,8024,696,1204,1863,3725,1950,4032,4738,5105,646,6071,7937,2725,5441,3684,831,1472,4941,1332,6801,3734,3571,2020,4786,5944,6421,7060,1865,3552,4947,2100,2272,4077,7124,4401,5568,748,4848,5462,8625,5113,8587,4539,7270,3421,3270,53,7336,8262,2328,594,6229,7035,7079,5534,1333,5383,4176,5829,739,4736,8319,7521,685,3635,5751,1243,4637,2775,2234,5081,8223,4842,5080,6836,6317,8766,7313,4682,7320,3772,6270,1787,4621,7873,2528,2488,7554,1429,5445,7687,1120,3948,1965,8174,4840,8532,6859,6748,243,421,5373,2276,8356,2852,5624,6165,674,3914,2834,5609,7016,1043,1247,332,3392,4471,4264,8426,3231,8228,330	416	I83	4.210798025131226	0
4222	1	4222	13.505847930908203	0
1864	1	1864	13.50699782371521	0
57,3037,6262	3	I476	13.461426019668579	0
332	1	332	13.474316835403442	0
4103,3005	2	I444	13.494867086410522	0
4220,2587,7154	3	I263	13.44361400604248	0
5106,4525,3349	3	I266	13.438951253890991	0
2556,4066	2	I229	13.493020296096802	0
5459	1	5459	13.52281403541565	0
8737	1	8737	13.476216554641724	0
5079,6612	2	I277	13.498142004013062	0
4725	1	4725	13.516283988952637	0
6612	1	6612	13.493390798568726	0
5944,6421,7060	3	I181	13.45418643951416	0
2274	1	2274	13.524749517440796	0
3124	1	3124	13.488004207611084	0
3416,2981,4513	3	I225	13.450336694717407	0
9764,9718,9534,9733,9856,9769,9553,9682,8871,9339,9361,8966,9227,8919,9999,9956	16	I5	13.19003438949585	0
7937	1	7937	13.497435092926025	0
1525	1	1525	13.535313129425049	0
3630,675,7366,8785,7586	5	I217	13.477767944335938	0
4103,3005,6310,4554,7559,4640,765,4725,7608,7202,1256	11	I435	13.223221778869629	1
4045,1704,2454,7950	4	I272	13.403096914291382	0
57,3037,6262,7365	4	I475	13.445427894592285	0
4471	1	4471	13.497444152832031	0
4539,7270,3421	3	I164	13.460042953491211	0
6594	1	6594	13.528380870819092	0
3951,6712	2	I356	13.480987310409546	0
4259,585	2	I456	13.5153329372406	0
7859,2205	2	I375	13.508209466934204	0
7016	1	7016	13.493195533752441	0
9668	1	9668	13.530136585235596	0
3619,126	2	I279	13.492751836776733	0
3334	1	3334	13.496437549591064	0
9185	1	9185	13.512540578842163	0
1798,2476,6529,584,7263,4956,3965,1328,2548	9	I289	13.307944059371948	0
2448	1	2448	13.529330492019653	0
8113	1	8113	13.498391151428223	0
9973	1	9973	13.521631956100464	0
584	1	584	13.495351552963257	0
6581	1	6581	13.504791021347046	0
9070	1	9070	13.516724109649658	0
5653	1	5653	13.50067138671875	0
6031,2056,1943,5459,8774,2738,6567,6060,2031,1576,712,8582,6594,5711,7868,5744,1677,2503,394,5892,5930,4259,585,5897,2349,8005,8445,5653,4301,7939,7784,4103,3005,6310,4554,7559,4640,765,4725,7608,7202,1256,5443,6526	44	I431	12.476228713989258	0
8319,7521,685	3	I145	13.439647436141968	0
9733	1	9733	13.469109296798706	0
3571,2020,4786,5944,6421,7060,1865,3552	8	I178	13.292069673538208	0
739	1	739	13.516573905944824	0
245,5197	2	I313	13.465632438659668	0
9682,8871	2	I14	13.446271419525146	0
958,2363	2	I60	13.487386465072632	0
2061	1	2061	13.488022804260254	0
252	1	252	13.497923612594604	0
7443,5576,2370,2274,762,2523,7024,1525,5089,252,8386,1857,8495	13	I315	13.226733446121216	0
6836	1	6836	13.464191675186157	0
963,1924,1405,6143,6237	5	I402	13.409287691116333	0
8803,510	2	I386	13.493023872375488	0
5568,748,4848,5462,8625,5113	6	I167	13.347297191619873	0
5175	1	5175	13.486266374588013	0
1243,4637	2	I142	13.465166807174683	0
5744,1677	2	I461	13.481454133987427	0
674	1	674	13.533956527709961	0
6229,7035	2	I157	13.47834300994873	0
7401	1	7401	13.511560201644897	0
2302,7945,4048,1488,5889,4385,759,5874	8	I62	13.343060731887817	0
3734	1	3734	13.51934266090393	0
5373	1	5373	13.50617241859436	0
284	1	284	13.507655382156372	0
8059,2396,3113,5215,3498,6321,6546,7722,1929,8213,3281,8737,1798,2476,6529,584,7263,4956,3965,1328,2548,7440,2061,3940,3036,8390,4547	27	I281	12.937983274459839	0
9938,8843,9434,9761,9572,9979,9122,9391,9940	9	I43	13.296925067901611	0
5930	1	5930	13.530325412750244	0
7859	1	7859	13.51866865158081	0
4962,2480,5623,7920,7905,3918,836,3054	8	I70	13.340154647827148	0
112,6975	2	I497	13.507139444351196	0
9546,9458	2	I36	13.501699924468994	0
3270,53	2	I163	13.485349178314209	0
3270,53,7336	3	I162	13.456596851348877	0
7576	1	7576	13.531147480010986	0
3255,1231,6362,7368,3004,6787	6	I393	13.398916721343994	0
4539,7270,3421,3270,53,7336,8262	7	I160	13.365508794784546	0
117	1	117	13.487400770187378	0
4136,4172,6830,6522,57,3037,6262,7365	8	I474	13.332449674606323	0
9593,9964,9283,8887,8848,9423,9070,9445,9938,8843,9434,9761,9572,9979,9122,9391,9940,9738,8930,9973,8960,9778,9668,9546,9458,9344,9917,9734,9116,9433,9340,9166,9598,9717,9293,9793,9864,8854,8895,9185,9764,9718,9534,9733,9856,9769,9553,9682,8871,9339,9361,8966,9227,8919,9999,9956	56	I3	12.315764427185059	0
3635,5751	2	I143	13.472792387008667	0
2234	1	2234	13.476694822311401	0
4136	1	4136	13.490490198135376	0
7127,7425,974,8423	4	I341	13.449554920196533	0
6522	1	6522	13.486916780471802	0
7460	1	7460	13.507297992706299	0
958	1	958	13.540049076080322	0
2501	1	2501	13.513021469116211	3
9764,9718,9534,9733,9856	5	I16	13.39205813407898	0
7868,5744,1677,2503,394,5892,5930,4259,585	9	I454	13.316466093063354	0
963,1924,1405,6143,6237,4747,5007,6481	8	I399	13.330374956130981	3
421	1	421	13.511250019073486	0
1147	1	1147	13.525760889053345	0
5814	1	5814	13.510845184326172	0
5868	1	5868	13.50356912612915	0
8843	1	8843	13.51386308670044	0
4941	1	4941	13.498205661773682	0
1333,5383,4176,5829	4	I151	13.413094520568848	0
1923	1	1923	13.524462699890137	0
3571,2020	2	I184	13.46711277961731	0
4048,1488,5889	3	I66	13.430377721786499	0
3660,6215	2	I346	13.506227254867554	0
1328	1	1328	13.49135136604309	0
2556,4066,2243,7882,3416,2981,4513,6102,2118,517,129,3334,3630,675,7366,8785,7586,7015,1052,4512,8113,7346,577,6346,8024,696,1204,1863,3725	29	I202	12.910727977752686	0
7202	1	7202	13.511548042297363	0
5796,7219,4887,369,1862,6263,4284,1542,6221,7717,2501	11	I407	13.295745611190796	0
2556,4066,2243,7882,3416,2981,4513,6102,2118,517,129,3334,3630,675,7366,8785,7586,7015,1052,4512,8113,7346,577,6346,8024,696,1204,1863,3725,1950,4032,4738,5105,646,6071,7937,2725,5441,3684,831,1472,4941,1332,6801,3734	45	I186	12.463242769241333	0
2374,6668	2	I268	13.489758253097534	0
7024,1525,5089	3	I320	13.435235977172852	0
2075,7412,284,4238,4981,8321,7173,6395,2157,5713,3448,4222,2496,5868,8267,1908,6677,7494,4966,2556,4066,2243,7882,3416,2981,4513,6102,2118,517,129,3334,3630,675,7366,8785,7586,7015,1052,4512,8113,7346,577,6346,8024,696,1204,1863,3725,1950,4032,4738,5105,646,6071,7937,2725,5441,3684,831,1472,4941,1332,6801,3734	64	I185	12.03077745437622	0
3253,2571,474,8078,862	5	I259	13.44588589668274	0
8887,8848,9423	3	I54	13.443310260772705	0
7320,3772,6270,1787,4621,7873,2528,2488,7554,1429,5445,7687,1120,3948,1965,8174,4840,8532,6859	19	I110	13.04110836982727	0
5441,3684,831	3	I193	13.481044292449951	1
7868,5744,1677	3	I460	13.638031005859375	0
974	1	974	13.70268726348877	0
3948,1965,8174,4840	4	I115	13.455984592437744	0
129,3334,3630,675,7366,8785,7586,7015,1052,4512,8113	11	I212	13.270293235778809	0
7127,7425,974,8423,4653,8676,1252,7460,536,4785	10	I335	13.282580375671387	0
6310	1	6310	13.510277271270752	0
3498,6321	2	I304	13.47269582748413	0
6060	1	6060	13.505620956420898	0
9940	1	9940	13.518211603164673	0
4539,7270	2	I165	13.470489025115967	0
2738	1	2738	13.532074451446533	0
4947,2100,2272,4077,7124,4401	6	I173	13.382705926895142	0
2075,7412,284,4238,4981,8321,7173,6395	8	I241	13.353016376495361	0
1943	1	1943	13.531453847885132	0
7270	1	7270	13.54240369796753	0
7443,5576,2370,2274,762,2523,7024,1525,5089,252,8386,1857,8495,7116,6911,245,5197,4387,1818,3763	20	I308	13.004822254180908	0
4238	1	4238	13.493150472640991	0
5455	1	5455	13.525191068649292	0
8621,7076,5832,7472,6559	5	I493	13.444199085235596	0
9973,8960,9778,9668,9546,9458	6	I35	13.35898733139038	0
3982,7576,6464,8601,3093,456,7862	7	I329	13.37462830543518	0
9423	1	9423	13.516909122467041	0
9973,8960,9778,9668	4	I37	13.44573450088501	0
5796,7219,4887,369,1862,6263,4284	7	I411	13.438876867294312	0
3113	1	3113	13.490257978439331	0
1787	1	1787	13.513185501098633	0
