cldae taxa	clade sizde	label	runtime	nodal dist
9156,9174,7076,4688,4734,6737,9207,9967,7837,9124,4531,3924,6834,5074,4563,8663,5114,7853,4945,6497,9845,5394,4959,5978,6290,3474,4774,6986,4032,9725,8814,4356,4554,9894,9080,9534,3514,6469,4974	39	-	4565.804090261459	0
3552,5803,9783,4841,8456,3244,9696,6112,9463,8645,6581,3302,7265,9345,6138,4236,8868,8152,7913,7308,4821,3824,8248,7593,7526,8540,7595,9734,8083,3376,8516,5181,8823,3673	34	-	3985.8425529003143	0
4984,8821,5111,4050,3267,7065,7676,3983,5094,8224,4812,9568,3892,3575,6406,4152,3620,3431,4145,3740,3697,8509,6381,5200,9502,6845,9012,6621,7637,4483	30	-	3524.9813249111176	0
4897,8344,8063,6146,3684,7374,8769,3264,8606,5999,7037,9505,7445,7404,7677,4373,5180,7324,5431,9565,3423,9883,7549,8587,7755,5101,9155,3966,3580,5973,6260,3901,4421,7490,3972,6528,3984,8551,4905,3919,5339,3617,4276,6009,7911,3884,5383,6134,9939,3594,6749,8740,5677	53	-	6235.231591701508	0
5608,5850,5762,8396,4069,5069,5297,3317,5623,8758,5253,4206,4332,3631,8431,4171,3210,6827,8331,8302,5558,8671,3782,6938,3476,7492,5066,6193,3409,5062,9430,6651,8522,3585,9899,5557,4209,7104,6902,5119,5986,4415,6890,7823,4254,4542	46	-	5559.8370060920715	0
3788,9357,4518,5885,6802,4202,6220,3767,7346,9584,9677,7152,7778,5520,7279,6228,8117,5813,7014,6089,9021,8895,6369,8977,8354,5849,3497,6310,8520,9067,7092,5035,7499,4150,7718,4031,4469,4212,8538,7920,4264,9168,7965,4098,8259,4459,3553,9275,6484,9744,5912,6594,4735,5260,6245,8919,5833,4512,8281,7978,7866,6608	62	-	7347.92600107193	3
7917,6199,3509,5794,7503,4588,8339,4030,6544,3821,3230,3627,5191,3722,7263,5722,7254,5541,4992,5204,7827,3952,3463,9729,7160,3491,4197,3362,7761,7408,6263,5714,7874,8753,3657,5742,4657,8130,5840,7320,7679,9843,5317,9687,9106,5400,4878,3743,3269,3872,4854,4409,9384,6964,6382,7954,4381,9680	58	-	6810.549579381943	0
1061,2440,84,927,1098,730,351,1360,2274,1342,300,2210,162,537,605,1401,1780,2158,551,3060,695,1494,2012,1111,2613,770,827,2504,3045,1576,801,1697,2095,1867,1987,1586,95,1804,1526,2234,27,2222,2188,1172,2919	45	-	5294.228450059891	0
692,3170,283,2301,2121,218,1993,424,2558,1712,858,755,2442,1755,2947,680,2396,1144,249,44,3040,2174,1935,1171,29,2793,2722,124,1579,2094	30	-	3542.7014553546906	0
1469,2818,1407,3002,144,825,2146,2506,1899,1542,3159,1810,504,1466,603,2265,2211,2230,24,566,1543,756,2875,747,443,1655,2202,2088,2981,693,2501,1170,3119,1873,924	35	-	4101.207962274551	0
98,1670,1736,460,1426,1298,2753,917,1197,1124,2196,182,1115,1057,397,111,509,2242,960,623,3088,2056,1830,2716,1548,596,909,1188,3072,2939,481,2373,2422,1808,1601,167,406,66,1828,1095,781,1850,789,3063,2467,1100,326,287,3049,2317,1361,840,2821,1933,1047,907,2970,1823,214,1957	60	-	7033.009471654892	0
9187,3462,8215,5371,5042,4403,9426,4684,4968,7204,6590,8243,5952,9194,8797,6551,3525,6525,6797,5656,3858,8485,6070,3445,4253,6136,5754,5894,7011,5341,4624,8867,9961,4763,6232,6157,6325,6557,4060,9900,6774,4440	42	-	4922.187772512436	0
3535,9452,6969,8004,9286,5956,6264,4599,7491,6783,6318,7177,7558,8912,6746,3245,3950,6412,7578,6164,9658,9287,9613,4242,5550,9212,8581,9793,5006,4185	30	-	3512.6850831508636	0
6272,8850,6725,5389,8543,6965,5399,3893,9940,6533,5567,4643,6069,8029,4250,8882,7237,6102,8086,8858,3676,9415,3275,3654,4845,3217,5616,8839,6667,8268,3391,5984,7108,7022,9768,9592,4587,8766,3861	39	-	4582.708875656128	0
6319,5405,7331,3299,6781,7443,4417,9816,8794,8783,9809,4910,4312,3630,7513,8383,8260,6062,9558,4053,5905,3625,9637,4921,3456,5868,7102,5312,5679,7457,9447,6268	32	-	3765.466408729553	0
9775,8315,6041,3590,6689,3266,7387,4809,6312,6174,8119,5987,7413,5436,5937,7467,3758,4846,7723,4077,4462,8429,8452,9374,6833,7810,7896,6114,3795,4883,8565,9964,4013,8829,6081	35	-	4110.868516206741	0
4933,5825,7937,5323,5483,5413,5621,9401,4495,7486,5099,3913,8983,8216,8338,5169,7483,8918,7051,9573,6104,4034,9043,9000,9945,5367,4249,5308,7146,6587,7434,6863,5068,4746,3436,5293,5289,6180,4754,9518,4553,3779,7783,7275,5117	45	-	5265.875292301178	0
4347,7247,9591,6674,8634,5458,4133,6423,6563,8253,4004,6336,8834,4452,3635,5774,6094,6849,4144,5382,3289,5131,8615,6212,3773,9918,8236,6394,9656,3914,8820,6192,5348,8647,8143,4392,7504,6084,7100,7064,8203,4931,8810,7450,6622,3498,9251,9219,6881,3897,6366,5351,5989,4619,7644,7116,4540,3470,7183,4803	60	-	7019.290675401688	0
706,577,2630,1743,736,1266,828,3111,472,2771,405,384,81,1093,1226,2167,786,1723,1305,37,1381,2407,2421,1440,2834,831,316,2718,1320,2969,3166,1640,3098,2903,3121,913,1534,237,2878,2004,18,578,1240,1606,758,493,1594,3122,1113,2922,3171,2387,722,1523,2433,2013,1212,670,2149,199,1695,986,1922	63	-	7368.796887636185	0
